2.000000000000000111e-01
1.869999999999999996e-01
1.509999999999999953e-01
1.039999999999999952e-01
5.399999999999999939e-02
8.000000000000000167e-03
-2.800000000000000058e-02
-5.199999999999999761e-02
-6.400000000000000133e-02
-6.400000000000000133e-02
-5.700000000000000205e-02
-4.299999999999999656e-02
-2.599999999999999881e-02
-1.000000000000000021e-02
3.000000000000000062e-03
1.299999999999999940e-02
1.899999999999999953e-02
2.100000000000000130e-02
2.000000000000000042e-02
1.600000000000000033e-02
1.099999999999999936e-02
6.000000000000000125e-03
1.000000000000000021e-03
-2.000000000000000042e-03
-5.000000000000000104e-03
-6.000000000000000125e-03
-7.000000000000000146e-03
-6.000000000000000125e-03
-4.000000000000000083e-03
-3.000000000000000062e-03
-1.000000000000000021e-03
0.000000000000000000e+00
1.000000000000000021e-03
2.000000000000000042e-03
2.000000000000000042e-03
2.000000000000000042e-03
1.000000000000000021e-03
1.000000000000000021e-03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
